,sgName,ABL_Plasmid_1,ABL_Plasmid_2,K562_ABE_1,K562_ABE_2
4115,BCR2_223,39,58,37,27
4116,BCR2_224,1,6,6,0
4117,BCR2_225,0,0,0,0
4118,BCR2_226,5,4,4,4
4119,BCR2_227,0,0,0,0
4120,BCR2_228,34,37,10,6
4121,BCR2_229,0,2,0,0
4122,BCR2_230,3,7,5,0
4123,BCR2_231,0,0,0,0
4124,BCR2_232,0,0,0,0
4125,BCR2_233,0,0,0,0
4126,BCR2_234,90,106,43,44
4127,BCR2_235,0,0,1,0
4128,BCR2_236,3,8,0,6
4129,BCR2_237,0,0,0,0
4130,BCR2_238,0,0,0,0
4131,BCR2_239,1,2,0,0
4132,BCR2_240,6,4,3,0
4133,BCR2_241,0,0,0,0
4134,BCR2_242,0,0,0,0
4135,BCR2_243,0,0,0,0
4136,BCR2_244,6,0,2,4
4137,BCR2_245,25,40,21,18
4138,BCR2_246,0,0,0,0
4139,BCR2_247,0,0,0,0
4140,BCR2_248,1,1,3,1
4141,BCR2_249,36,31,3,12
4142,BCR2_250,0,0,0,0
4143,BCR2_251,0,1,0,0
4144,BCR2_252,32,56,29,33
4145,BCR2_253,0,0,0,1
4146,BCR2_254,3,5,1,0
4147,BCR2_255,0,0,0,0
4148,BCR2_256,14,22,7,11
4149,BCR2_257,6,18,3,5
4150,BCR2_258,0,0,0,0
4151,BCR2_259,1,3,2,0
4152,BCR2_260,0,0,0,0
4153,BCR2_261,1,1,0,2
4154,BCR2_262,0,0,0,0
4155,BCR2_263,1,2,0,1
4156,BCR2_264,1,5,1,1
4157,BCR2_265,0,0,0,0
4158,BCR2_266,78,92,57,32
4159,BCR2_267,0,0,0,0
4160,BCR2_268,0,0,0,0
4161,BCR2_269,135,171,107,75
4162,BCR2_270,0,0,0,0
4163,BCR2_271,0,1,0,0
4164,BCR2_272,114,179,86,91
4165,BCR2_273,16,22,10,8
4166,BCR2_274,0,0,0,0
4167,BCR2_275,51,54,38,30
4168,BCR2_276,0,0,0,0
4169,BCR2_277,6,14,11,0
4170,BCR2_278,1,5,1,2
4171,BCR2_279,318,449,181,167
4172,BCR2_280,22,36,25,14
4173,BCR2_281,0,0,0,1
4174,BCR2_282,15,32,13,7
4175,BCR2_283,34,41,17,31
4176,BCR2_284,0,0,0,0
4177,BCR2_285,2,0,0,0
4178,BCR2_286,0,0,0,0
4179,BCR2_287,0,0,0,0
4180,BCR2_288,0,0,0,0
4181,BCR2_289,0,1,0,0
4182,BCR2_290,37,46,18,14
4183,BCR2_291,78,129,39,58
4184,BCR2_292,0,0,0,0
4185,BCR2_293,66,69,30,31
4186,BCR2_294,0,0,0,0
4187,BCR2_295,19,50,21,21
4188,BCR2_296,61,86,39,25
4189,BCR2_297,1,0,0,0
4190,BCR2_298,0,0,0,0
4191,BCR2_299,0,0,0,0
4192,BCR2_300,1,1,1,1
4193,BCR2_301,376,524,234,174
4194,BCR2_302,0,0,0,0
4195,BCR2_303,3,3,5,1
4196,BCR2_304,12,14,5,1
4197,BCR2_305,0,0,0,0
4198,BCR2_306,0,0,0,0
4199,BCR2_307,0,0,0,0
4200,BCR2_308,145,197,88,74
4201,BCR2_309,3,1,0,1
4202,BCR2_310,2,2,0,0
4203,BCR2_311,2,5,20,16
4204,BCR2_312,0,0,0,0
4205,BCR2_313,6,8,0,0
4206,BCR2_314,3,9,1,0
4207,BCR2_315,32,29,20,21
4208,BCR2_316,0,2,0,1
4209,BCR2_317,0,2,0,0
4210,BCR2_318,28,48,17,27
4211,BCR2_319,3,3,1,0
4212,BCR2_320,0,0,0,0
4213,BCR2_321,0,0,0,0
4214,BCR2_322,0,0,0,0
4215,BCR2_323,0,0,0,0
4216,BCR2_324,4,7,1,5
4217,BCR2_325,1,0,0,0
4218,BCR2_326,25,34,9,6
4219,BCR2_327,41,48,10,21
4220,BCR2_328,0,0,0,0
4221,BCR2_329,0,0,0,0
4222,BCR2_330,29,35,22,11
4223,BCR2_331,50,88,36,44
4224,BCR2_332,0,0,0,0
4225,BCR2_333,0,1,6,8
4226,BCR2_334,0,0,0,0
4227,BCR2_335,0,0,0,0
4228,BCR2_336,200,240,93,117
4229,BCR2_337,0,0,0,0
4230,BCR2_338,0,0,0,0
4231,BCR2_339,0,0,0,0
4232,BCR2_340,0,0,0,0
4233,BCR2_341,0,0,0,0
4234,BCR2_342,0,0,0,1
4235,BCR2_343,12,13,1,1
4236,BCR2_344,49,51,12,14
4237,BCR2_345,0,0,0,0
4238,BCR2_346,5,7,10,12
4239,BCR2_347,0,0,0,0
4240,BCR2_348,8,13,9,2
4241,BCR2_349,0,0,0,0
4242,BCR2_350,0,0,0,0
4243,BCR2_351,72,141,40,40
4244,BCR2_352,0,0,0,0
4245,BCR2_353,0,0,0,0
4246,BCR2_354,25,25,8,0
4247,BCR2_355,0,0,0,0
4248,BCR2_356,1,3,0,9
4249,BCR2_357,0,0,0,0
4250,BCR2_358,18,35,12,12
4251,BCR2_359,183,251,188,127
4252,BCR2_360,0,1,0,0
4253,BCR2_361,7,6,4,3
4254,BCR2_362,0,0,0,0
4255,BCR2_363,18,11,1,9
4256,BCR2_364,0,0,0,0
4257,BCR2_365,1,0,1,0
4258,BCR2_366,0,2,0,1
4259,BCR2_367,0,1,0,0
4260,BCR2_368,0,1,0,0
4261,BCR2_369,0,0,0,0
4262,BCR2_370,0,0,0,0
4263,BCR2_371,165,201,68,106
4264,BCR2_372,0,0,0,0
4265,BCR2_373,30,36,14,24
4266,BCR2_374,61,108,33,18
4267,BCR2_375,20,32,9,14
4268,BCR2_376,19,21,41,63
4269,BCR2_377,0,0,0,0
4270,BCR2_378,0,0,0,0
4271,BCR2_379,423,540,250,197
4272,BCR2_380,0,0,0,0
4273,BCR2_381,0,0,0,0
4274,BCR2_382,0,0,0,0
4275,BCR2_383,0,1,2,0
4276,BCR2_384,51,49,22,31
4277,BCR2_385,0,0,0,0
4278,BCR2_386,0,0,0,0
4279,BCR2_387,0,0,0,0
4280,BCR2_388,0,0,1,0
4281,BCR2_389,5,3,8,15
4282,BCR2_390,0,0,0,0
4283,BCR2_391,1,0,0,1
4284,BCR2_392,45,49,21,8
4285,BCR2_393,0,0,0,0
4286,BCR2_394,0,0,0,0
4287,BCR2_395,2,4,0,2
4288,BCR2_396,56,73,42,41
4289,BCR2_397,0,0,0,0
4290,BCR2_398,48,68,35,29
4291,BCR2_399,0,0,0,0
4292,BCR2_400,0,0,0,0
4293,BCR2_401,60,91,56,57
4294,BCR2_402,0,0,0,0
4295,BCR2_403,0,0,0,0
4296,BCR2_404,0,0,0,0
4297,BCR2_405,0,0,0,0
4298,BCR2_406,9,7,0,5
4299,BCR2_407,4,12,0,4
4300,BCR2_408,0,0,0,0
4301,BCR2_409,23,41,14,20
4302,BCR2_410,0,0,0,0
4303,BCR2_411,0,0,0,0
4304,BCR2_412,0,0,0,0
4305,BCR2_413,0,0,0,0
4306,BCR2_414,1,0,0,0
4307,BCR2_415,1,0,0,0
4308,BCR2_416,4,9,3,8
4309,BCR2_417,0,0,0,0
4310,BCR2_418,0,0,0,0
4311,BCR2_419,0,0,0,0
4312,BCR2_420,7,15,14,0
4313,BCR2_421,76,85,39,25
4314,BCR2_422,1,2,0,3
4315,BCR2_423,0,0,0,0
4316,BCR2_424,0,0,0,0
4317,BCR2_425,0,0,2,0
4318,BCR2_426,0,0,0,0
4319,BCR2_427,0,0,0,0
4320,BCR2_428,0,0,0,0
4321,BCR2_429,0,0,0,0
4322,BCR2_430,1,0,0,0
4323,BCR2_431,0,0,0,0
4324,BCR2_432,1,2,0,0
4325,BCR2_433,0,0,0,0
4326,BCR2_434,0,0,0,0
4327,BCR2_435,0,0,0,0
4328,BCR2_436,0,0,0,0
4329,BCR2_437,88,111,43,45
4330,BCR2_438,0,0,0,0
4331,BCR2_439,61,76,30,60
4332,BCR2_440,0,0,0,0
4333,BCR2_441,40,58,24,10
4334,BCR2_442,1,0,2,1
4335,BCR2_443,29,30,17,15
4336,BCR2_444,23,42,25,13
4337,BCR2_445,17,30,10,14
4338,BCR2_446,0,0,0,0
4339,BCR2_447,0,0,0,0
4340,BCR2_448,85,130,44,46
4341,BCR2_449,8,13,3,5
4342,BCR2_450,0,0,0,0
4343,BCR2_451,0,0,0,0
4344,BCR2_452,92,119,45,53
4345,BCR2_453,191,272,96,88
4346,BCR2_454,0,0,0,0
4347,BCR2_455,0,0,0,0
4348,BCR2_456,0,0,0,0
4349,BCR2_457,50,45,29,18
4350,BCR2_458,1,0,0,0
4351,BCR2_459,0,0,0,0
4352,BCR2_460,0,0,0,0
4353,BCR2_461,0,0,0,0
4354,BCR2_462,0,0,0,0
4355,BCR2_463,14,27,2,1
4356,BCR2_464,0,0,0,0
4357,BCR2_465,0,0,0,0
4358,BCR2_466,0,0,0,0
4359,BCR2_467,0,0,0,0
4360,BCR2_468,0,0,0,0
4361,BCR2_469,0,0,0,0
4362,BCR2_470,16,7,13,6
4363,BCR2_471,0,0,0,2
4364,BCR2_472,4,4,4,0
4365,BCR2_473,0,1,0,0
4366,BCR2_474,0,0,0,0
4367,BCR2_475,0,0,0,0
4368,BCR2_476,6,7,2,0
4369,BCR2_477,0,0,0,0
4370,BCR2_478,0,0,0,0
4371,BCR2_479,0,1,0,0
4372,BCR2_480,0,0,0,2
4373,BCR2_481,2,1,1,1
4374,BCR2_482,25,33,12,28
4375,BCR2_483,0,0,1,2
4376,BCR2_484,30,42,8,13
4377,BCR2_485,0,0,0,0
4378,BCR2_486,1,0,0,8
4379,BCR2_487,0,0,0,0
4380,BCR2_488,0,0,0,0
4381,BCR2_489,0,0,0,0
4382,BCR2_490,45,58,37,29
4383,BCR2_491,0,0,0,0
4384,BCR2_492,0,0,0,0
4385,BCR2_493,0,0,0,0
4386,BCR2_494,2,8,0,1
4387,BCR2_495,0,0,0,0
4388,BCR2_496,0,0,0,0
4389,BCR2_497,0,0,0,0
4390,BCR2_498,11,17,2,12
4391,BCR2_499,0,0,0,0
4392,BCR2_500,60,60,13,21
4393,BCR2_501,1,1,1,2
4394,BCR2_502,3,0,1,0
4395,BCR2_503,0,0,0,3
4396,BCR2_504,3,0,2,4
4397,BCR2_505,0,0,0,0
4398,BCR2_506,0,0,0,0
4399,BCR2_507,9,11,2,5
4400,BCR2_508,0,0,0,0
4401,BCR2_509,2,1,1,1
4402,BCR2_510,0,0,0,0
4403,BCR2_511,67,78,51,55
4404,BCR2_512,0,0,0,0
4405,BCR2_513,0,0,0,0
4406,BCR2_514,0,0,0,0
4407,BCR2_515,35,51,1,9
4408,BCR2_516,0,0,0,0
4409,BCR2_517,0,0,0,0
4410,BCR2_518,0,0,0,0
4411,BCR2_519,0,0,0,0
4412,BCR2_520,0,0,0,0
4413,BCR2_521,0,0,0,1
4414,BCR2_522,1,5,0,1
4415,BCR2_523,7,10,5,7
4416,BCR2_524,13,4,10,0
4417,BCR2_525,0,0,0,0
4418,BCR2_526,0,6,0,4
4419,BCR2_527,10,23,7,2
4420,BCR2_528,0,0,0,0
4421,BCR2_529,0,0,0,0
4422,BCR2_530,12,27,8,5
4423,BCR2_531,0,0,0,0
4424,BCR2_532,0,0,0,0
4425,BCR2_533,0,0,0,0
4426,BCR2_534,19,38,9,9
4427,BCR2_535,0,0,0,0
4428,BCR2_536,0,1,0,0
4429,BCR2_537,16,14,1,9
4430,BCR2_538,0,0,0,0
4431,BCR2_539,287,350,163,146
4432,BCR2_540,0,0,0,0
4433,BCR2_541,2,4,2,0
4434,BCR2_542,0,1,0,0
4435,BCR2_543,0,0,0,0
4436,BCR2_544,15,19,10,12
4437,BCR2_545,0,0,0,0
4438,BCR2_546,0,0,0,0
4439,BCR2_547,12,9,12,0
4440,BCR2_548,0,0,0,0
4441,BCR2_549,0,2,0,2
4442,BCR2_550,0,0,0,0
4443,BCR2_551,0,0,0,0
4444,BCR2_552,1,1,0,0
4445,BCR2_553,4,31,6,3
4446,BCR2_554,0,0,0,0
4447,BCR2_555,121,165,64,65
4448,BCR2_556,0,1,0,2
4449,BCR2_557,0,0,0,0
4450,BCR2_558,1,1,0,1
4451,BCR2_559,0,0,0,0
4452,BCR2_560,5,13,9,4
4453,BCR2_561,0,0,0,0
4454,BCR2_562,14,15,4,4
4455,BCR2_563,3,0,0,0
4456,BCR2_564,78,89,47,37
4457,BCR2_565,2,4,2,1
4458,BCR2_566,0,0,0,0
4459,BCR2_567,0,0,0,0
4460,BCR2_568,0,0,0,0
4461,BCR2_569,0,0,0,0
4462,BCR2_570,0,2,0,2
4463,BCR2_571,16,26,11,16
4464,BCR2_572,583,782,342,371
4465,BCR2_573,0,0,0,0
4466,BCR2_574,1,1,0,0
4467,BCR2_575,53,90,35,45
4468,BCR2_576,3,4,1,0
4469,BCR2_577,0,0,0,0
4470,BCR2_578,690,963,399,418
4471,BCR2_579,1,3,3,0
4472,BCR2_580,27,42,24,7
4473,BCR2_581,0,0,0,0
4474,BCR2_582,0,0,0,0
4475,BCR2_583,2,5,1,4
4476,BCR2_584,18,18,7,1
4477,BCR2_585,2,5,3,1
4478,BCR2_586,1,0,2,0
4479,BCR2_587,67,84,46,40
4480,BCR2_588,14,8,8,5
4481,BCR2_589,0,0,0,0
4482,BCR2_590,33,33,20,22
4483,BCR2_591,0,0,0,0
4484,BCR2_592,0,0,0,0
4485,BCR2_593,5,1,8,2
4486,BCR2_594,130,182,53,45
4487,BCR2_595,93,159,43,65
4488,BCR2_596,0,0,0,0
4489,BCR2_597,13,11,2,24
4490,BCR2_598,3,1,3,1
4491,BCR2_599,0,0,1,0
4492,BCR2_600,0,0,0,0
4493,BCR2_601,0,0,0,0
4494,BCR2_602,0,0,0,0
4495,BCR2_603,0,0,0,0
4496,BCR2_604,0,0,0,0
4497,BCR2_605,25,25,12,14
4498,BCR2_606,0,0,0,0
4499,BCR2_607,6,3,4,3
4500,BCR2_608,0,0,0,0
4501,BCR2_609,1,0,0,0
4502,BCR2_610,0,0,0,0
4503,BCR2_611,103,142,58,37
4504,BCR2_612,141,163,79,90
4505,BCR2_613,33,43,8,16
4506,BCR2_614,548,694,279,428
4507,BCR2_615,2,4,3,0
4508,BCR2_616,0,0,0,0
4509,BCR2_617,0,1,2,1
4510,BCR2_618,0,0,0,0
4511,BCR2_619,0,1,0,0
4512,BCR2_620,1,0,0,0
4513,BCR2_621,0,1,2,0
4514,BCR2_622,0,0,0,4
4515,BCR2_623,0,0,0,0
4516,BCR2_624,0,0,0,0
4517,BCR2_625,0,0,0,0
4518,BCR2_626,0,0,0,0
4519,BCR2_627,200,294,99,125
4520,BCR2_628,0,0,0,0
4521,BCR2_629,0,0,0,0
4522,BCR2_630,13,18,0,12
4523,BCR2_631,1,0,0,0
4524,BCR2_632,0,1,1,0
4525,BCR2_633,0,0,0,0
4526,BCR2_634,0,0,1,0
4527,BCR2_635,0,0,0,0
4528,BCR2_636,21,27,14,3
4529,BCR2_637,0,0,0,0
4530,BCR2_638,129,153,110,68
4531,BCR2_639,0,0,0,0
4532,BCR2_640,0,2,0,0
4533,BCR2_641,76,134,33,41
4534,BCR2_642,0,0,0,0
4535,BCR2_643,0,0,0,0
4536,BCR2_644,6,5,5,10
4537,BCR2_645,4,2,1,7
4538,BCR2_646,0,0,0,0
4539,BCR2_647,0,0,0,0
4540,BCR2_648,0,0,0,0
4541,BCR2_649,10,10,11,8
4542,BCR2_650,0,0,0,0
4543,BCR2_651,7,6,4,4
4544,BCR2_652,5,11,1,0
4545,BCR2_653,1,0,0,1
4546,BCR2_654,0,0,0,0
4547,BCR2_655,2,5,5,0
4548,BCR2_656,3,2,2,2
4549,BCR2_657,6,6,0,2
4550,BCR2_658,0,0,0,0
4551,BCR2_659,0,0,0,0
4552,BCR2_660,0,0,0,0
4553,BCR2_661,55,62,45,40
4554,BCR2_662,0,0,0,0
4555,BCR2_663,21,22,22,19
4556,BCR2_664,6,9,1,1
4557,BCR2_665,0,0,0,0
4558,BCR2_666,24,33,11,14
4559,BCR2_667,0,0,0,0
4560,BCR2_668,0,0,0,0
4561,BCR2_669,13,14,8,11
4562,BCR2_670,0,0,0,0
4563,BCR2_671,17,28,13,8
4564,BCR2_672,8,13,10,0
4565,BCR2_673,15,15,4,5
4566,BCR2_674,9,8,4,6
4567,BCR2_675,22,17,15,12
4568,BCR2_676,0,0,0,0
4569,BCR2_677,0,0,0,0
4570,BCR2_678,0,0,0,0
4571,BCR2_679,124,159,85,99
4572,BCR2_680,0,0,0,0
4573,BCR2_681,0,0,0,0
4574,BCR2_682,0,0,0,0
4575,BCR2_683,27,39,19,19
4576,BCR2_684,0,0,0,0
4577,BCR2_685,15,15,1,1
4578,BCR2_686,0,0,0,0
4579,BCR2_687,0,0,0,0
4580,BCR2_688,0,0,0,0
4581,BCR2_689,302,402,169,141
4582,BCR2_690,129,170,69,67
4583,BCR2_691,24,31,20,12
4584,BCR2_692,3,2,0,1
4585,BCR2_693,0,0,0,0
4586,BCR2_694,6,11,14,9
4587,BCR2_695,58,90,32,37
4588,BCR2_696,0,0,0,0
4589,BCR2_697,0,1,0,0
4590,BCR2_698,0,0,1,0
4591,BCR2_699,173,208,74,174
4592,BCR2_700,0,0,0,0
4593,BCR2_701,71,117,45,26
4594,BCR2_702,23,20,24,10
4595,BCR2_703,0,0,0,0
4596,BCR2_704,0,0,0,0
4597,BCR2_705,0,0,0,0
4598,BCR2_706,0,0,0,0
4599,BCR2_707,5,2,0,0
4600,BCR2_708,2,2,4,4
4601,BCR2_709,1,1,0,0
4602,BCR2_710,1,2,0,0
4603,BCR2_711,199,219,71,103
4604,BCR2_712,9,22,17,2
4605,BCR2_713,0,0,0,0
4606,BCR2_714,0,0,0,0
4607,BCR2_715,0,0,0,0
4608,BCR2_716,0,0,0,0
4609,BCR2_717,0,0,0,0
4610,BCR2_718,0,0,0,0
4611,BCR2_719,39,47,10,9
4612,BCR2_720,0,0,0,0
4613,BCR2_721,0,0,0,0
4614,BCR2_722,10,7,8,13
4615,BCR2_723,0,0,0,0
4616,BCR2_724,0,0,0,0
4617,BCR2_725,0,1,1,2
4618,BCR2_726,0,0,0,0
4619,BCR2_727,0,0,0,0
4620,BCR2_728,103,124,52,63
4621,BCR2_729,0,0,1,0
4622,BCR2_730,0,0,0,0
4623,BCR2_731,212,209,153,85
4624,BCR2_732,23,42,7,19
4625,BCR2_733,0,0,0,0
4626,BCR2_734,0,0,0,0
4627,BCR2_735,0,1,0,0
4628,BCR2_736,0,0,0,0
4629,BCR2_737,19,15,9,8
4630,BCR2_738,16,19,11,1
4631,BCR2_739,39,47,12,15
4632,BCR2_740,3,12,7,6
4633,BCR2_741,0,0,0,0
4634,BCR2_742,0,0,0,0
4635,BCR2_743,11,22,8,5
4636,BCR2_744,0,0,0,0
4637,BCR2_745,0,0,0,0
4638,BCR2_746,0,0,0,0
4639,BCR2_747,0,0,0,0
4640,BCR2_748,3,1,2,1
4641,BCR2_749,0,0,0,0
4642,BCR2_750,0,0,0,0
4643,BCR2_751,452,599,180,205
4644,BCR2_752,0,0,0,0
4645,BCR2_753,0,0,0,0
4646,BCR2_754,0,0,0,0
4647,BCR2_755,0,0,0,0
4648,BCR2_756,0,0,0,0
4649,BCR2_757,17,22,11,8
4650,BCR2_758,0,0,0,0
4651,BCR2_759,0,0,0,0
4652,BCR2_760,0,0,0,0
4653,BCR2_761,15,12,1,0
4654,BCR2_762,0,0,0,0
4655,BCR2_763,0,0,0,0
4656,BCR2_764,0,0,0,0
4657,BCR2_765,0,0,0,0
4658,BCR2_766,0,0,0,1
4659,BCR2_767,0,0,0,1
4660,BCR2_768,0,0,0,0
4661,BCR2_769,0,0,0,0
4662,BCR2_770,0,1,0,0
4663,BCR2_771,13,20,11,13
4664,BCR2_772,0,0,0,2
4665,BCR2_773,0,0,0,0
4666,BCR2_774,0,0,0,0
4667,BCR2_775,0,0,0,0
4668,BCR2_776,0,0,0,0
4669,BCR2_777,18,23,11,7
4670,BCR2_778,0,0,0,0
4671,BCR2_779,0,0,0,0
4672,BCR2_780,0,0,0,0
4673,BCR2_781,13,18,1,11
4674,BCR2_782,0,1,0,0
4675,BCR2_783,0,0,0,0
4676,BCR2_784,3,4,0,0
4677,BCR2_785,0,0,0,0
4678,BCR2_786,10,6,8,1
4679,BCR2_787,0,1,0,0
4680,BCR2_788,0,0,0,0
4681,BCR2_789,10,16,12,9
4682,BCR2_790,10,7,8,2
4683,BCR2_791,0,1,0,0
4684,BCR2_792,35,67,9,24
4685,BCR2_793,90,112,67,54
4686,BCR2_794,0,0,0,0
4687,BCR2_795,44,52,25,30
4688,BCR2_796,113,134,42,63
4689,BCR2_797,37,50,12,22
4690,BCR2_798,0,0,0,0
4691,BCR2_799,0,0,0,0
4692,BCR2_800,0,0,0,0
4693,BCR2_801,8,12,3,10
4694,BCR2_802,12,22,6,11
4695,BCR2_803,4,8,7,3
4696,BCR2_804,2,4,2,1
4697,BCR2_805,0,0,0,0
4698,BCR2_806,0,0,0,0
4699,BCR2_807,0,0,0,0
4700,BCR2_808,0,0,0,0
4701,BCR2_809,1,2,0,2
4702,BCR2_810,9,5,0,0
4703,BCR2_811,0,0,0,0
4704,BCR2_812,0,1,0,0
4705,BCR2_813,0,0,0,0
4706,BCR2_814,0,0,0,0
4707,BCR2_815,0,0,0,0
4708,BCR2_816,1,1,0,1
4709,BCR2_817,0,0,0,0
4710,BCR2_818,0,2,0,2
4711,BCR2_819,5,5,0,3
4712,BCR2_820,0,0,0,0
4713,BCR2_821,37,45,7,14
4714,BCR2_822,7,11,11,3
4715,BCR2_823,0,0,0,0
4716,BCR2_824,0,0,0,0
4717,BCR2_825,0,0,0,0
4718,BCR2_826,342,435,144,166
4719,BCR2_827,1,0,0,0
4720,BCR2_828,11,26,20,5
4721,BCR2_829,0,0,0,1
4722,BCR2_830,69,79,48,44
4723,BCR2_831,1,4,4,1
4724,BCR2_832,0,0,0,0
4725,BCR2_833,89,104,27,28
4726,BCR2_834,0,0,0,0
4727,BCR2_835,0,0,0,0
4728,BCR2_836,52,74,26,33
4729,BCR2_837,0,0,0,0
4730,BCR2_838,66,93,60,42
4731,BCR2_839,223,261,119,76
4732,BCR2_840,0,0,0,0
4733,BCR2_841,0,0,0,0
4734,BCR2_842,10,4,3,10
4735,BCR2_843,15,27,9,15
4736,BCR2_844,0,0,0,0
4737,BCR2_845,10,5,8,7
4738,BCR2_846,40,58,21,18
4739,BCR2_847,0,2,0,0
4740,BCR2_848,0,0,0,0
4741,BCR2_849,17,32,13,8
4742,BCR2_850,0,0,0,0
4743,BCR2_851,7,14,9,7
4744,BCR2_852,66,86,16,22
4745,BCR2_853,0,0,0,0
4746,BCR2_854,0,0,0,0
4747,BCR2_855,2,2,0,0
4748,BCR2_856,0,0,0,0
4749,BCR2_857,4,2,5,8
4750,BCR2_858,18,32,12,6
4751,BCR2_859,56,99,44,42
4752,BCR2_860,0,0,0,0
4753,BCR2_861,0,0,0,0
4754,BCR2_862,7,6,3,3
4755,BCR2_863,0,0,0,0
4756,BCR2_864,1,0,1,0
4757,BCR2_865,81,79,33,22
4758,BCR2_866,0,0,0,0
4759,BCR2_867,20,25,6,13
4760,BCR2_868,0,0,0,0
4761,BCR2_869,5,19,13,21
4762,BCR2_870,0,0,0,0
4763,BCR2_871,4,7,6,2
4764,BCR2_872,0,0,0,0
4765,BCR2_873,0,0,0,0
4766,BCR2_874,0,0,0,0
4767,BCR2_875,0,0,0,0
4768,BCR2_876,2,7,0,1
4769,BCR2_877,0,0,0,0
4770,BCR2_878,8,5,6,1
4771,BCR2_879,15,7,5,10
4772,BCR2_880,0,0,0,0
4773,BCR2_881,4,3,0,1
4774,BCR2_882,0,0,0,0
4775,BCR2_883,1,3,2,0
4776,BCR2_884,12,26,7,7
4777,BCR2_885,121,151,58,49
4778,BCR2_886,0,0,1,0
4779,BCR2_887,58,73,39,22
4780,BCR2_888,101,138,76,60
4781,BCR2_889,27,27,20,14
4782,BCR2_890,0,0,1,8
4783,BCR2_891,1,0,0,0
4784,BCR2_892,9,3,6,0
4785,BCR2_893,9,20,3,11
4786,BCR2_894,48,68,20,24
4787,BCR2_895,28,22,9,3
4788,BCR2_896,0,0,0,0
4789,BCR2_897,16,25,7,11
4790,BCR2_898,23,31,21,20
4791,BCR2_899,0,0,0,0
4792,BCR2_900,184,212,85,87
4793,BCR2_901,0,0,0,0
4794,BCR2_902,0,0,0,0
4795,BCR2_903,0,0,0,0
4796,BCR2_904,0,0,0,0
4797,BCR2_905,43,36,26,17
4798,BCR2_906,1,1,4,1
4799,BCR2_907,0,0,0,0
4800,BCR2_908,0,0,0,0
4801,BCR2_909,0,0,0,0
4802,BCR2_910,1,1,0,0
4803,BCR2_911,101,113,60,51
4804,BCR2_912,0,0,0,0
4805,BCR2_913,0,0,0,0
4806,BCR2_914,0,0,1,0
4807,BCR2_915,33,48,71,39
4808,BCR2_916,0,0,0,0
4809,BCR2_917,22,39,29,21
4810,BCR2_918,4,6,8,2
4811,BCR2_919,0,0,0,0
4812,BCR2_920,2,0,3,0
4813,BCR2_921,0,0,0,0
4814,BCR2_922,33,38,20,10
4815,BCR2_923,0,0,0,1
4816,BCR2_924,67,88,54,49
4817,BCR2_925,0,0,0,0
4818,BCR2_926,0,0,0,0
4819,BCR2_927,2,4,1,1
4820,BCR2_928,0,2,5,2
4821,BCR2_929,1,1,0,0
4822,BCR2_930,0,0,0,0
4823,BCR2_931,0,0,0,0
4824,BCR2_932,0,0,0,0
4825,BCR2_933,0,0,0,0
4826,BCR2_934,63,78,19,40
4827,BCR2_935,0,0,0,0
4828,BCR2_936,22,27,6,4
4829,BCR2_937,0,0,1,0
4830,BCR2_938,0,0,0,0
4831,BCR2_939,1,1,0,0
4832,BCR2_940,1,0,2,0
4833,BCR2_941,0,0,0,0
4834,BCR2_942,0,0,0,0
4835,BCR2_943,96,95,35,89
4836,BCR2_944,0,0,0,0
4837,BCR2_945,51,51,20,7
4838,BCR2_946,0,0,0,0
4839,BCR2_947,0,0,0,0
4840,BCR2_948,70,79,16,35
4841,BCR2_949,0,1,0,0
4842,BCR2_950,0,0,0,0
4843,BCR2_951,0,0,0,1
4844,BCR2_952,303,451,216,218
4845,BCR2_953,0,1,0,0
4846,BCR2_954,0,0,0,0
4847,BCR2_955,28,48,27,23
4848,BCR2_956,34,50,13,5
4849,BCR2_957,0,0,0,0
4850,BCR2_958,0,0,0,0
4851,BCR2_959,1,0,1,0
4852,BCR2_960,1,0,1,0
4853,BCR2_961,0,0,0,0
4854,BCR2_962,13,31,7,8
4855,BCR2_963,0,0,0,0
4856,BCR2_964,0,0,0,0
4857,BCR2_965,1,0,0,3
4858,BCR2_966,26,28,3,1
4859,BCR2_967,0,0,0,0
4860,BCR2_968,5,4,0,0
4861,BCR2_969,0,0,0,0
4862,BCR2_970,0,0,0,0
4863,BCR2_971,0,0,0,0
4864,BCR2_972,0,1,0,0
4865,BCR2_973,0,0,0,0
4866,BCR2_974,0,0,0,0
4867,BCR2_975,0,0,0,0
4868,BCR2_976,0,0,0,0
4869,BCR2_977,0,0,0,0
4870,BCR2_978,6,8,9,6
4871,BCR2_979,0,0,0,0
4872,BCR2_980,13,10,6,4
4873,BCR2_981,8,3,7,2
4874,BCR2_982,0,0,0,0
4875,BCR2_983,0,0,0,0
4876,BCR2_984,6,4,1,2
4877,BCR2_985,0,0,0,0
4878,BCR2_986,0,0,0,0
4879,BCR2_987,0,0,0,0
4880,BCR2_988,0,0,0,0
4881,BCR2_989,0,0,0,0
4882,BCR2_990,0,0,0,0
4883,BCR2_991,111,141,88,70
4884,BCR2_992,0,0,0,0
4885,BCR2_993,0,0,0,0
4886,BCR2_994,0,1,0,0
4887,BCR2_995,0,0,0,0
4888,BCR2_996,0,0,0,0
4889,BCR2_997,0,0,0,0
